data,description,detail_url,mall,price,score,title,url
,"
                    ",https://www.smzdm.com/p/13469918/,,"
                            19.9元                        ",,ENLIGHTEN 启蒙 阿狸系列 4001 阿狸大头公仔,https://www.smzdm.com/fenlei/jimu/p13/
,"
                    ",https://www.smzdm.com/p/6012042/,,"
                            63元包邮（13点开始）                        ",,ökoNORM 育彩然 蜂蜡蜡笔系列 12色,https://www.smzdm.com/fenlei/labi/p13/
,"
                    ",https://www.smzdm.com/p/5350201/,,"
                            $2.99                        ",,凑单品 : Crayola 绘儿乐 64 Ct 彩色蜡笔 64色,https://www.smzdm.com/fenlei/labi/p14/
,"
                    ",https://www.smzdm.com/p/5315921/,,"
                            $5.99+$2.2直邮中国（约￥50）                        ",,Crayola 绘儿乐Color Alive Enchanted Forest 魔法森林 智能蜡笔画册套装,https://www.smzdm.com/fenlei/labi/p15/
,"
                    ",https://www.smzdm.com/p/12042056/,,"
                            25.8元包邮                        ",,竹纤维一次性百洁布 20*25cm 50片*3,https://www.smzdm.com/fenlei/mabu/p13/
,"
                    ",https://www.smzdm.com/p/11952186/,,"
                            1元                        ",,3M 超洁净 海绵百洁布,https://www.smzdm.com/fenlei/mabu/p14/
,"
                    ",https://www.smzdm.com/p/11756229/,,"
                            6.9元（需用券）                        ",,家用竹纤维洗碗布5片装,https://www.smzdm.com/fenlei/mabu/p15/
,"
                    ",https://www.smzdm.com/p/10341574/,,"
                            24.9元包邮（需用券）                        ",,天之 388A易加粉标准版 适用惠普M1136MFP/HP1007/P1108晒鼓/M126a粉盒/LaserJet P1106/1008/M1213nf,https://www.smzdm.com/fenlei/mohe/p13/
,"
                    ",https://www.smzdm.com/p/9994558/,,"
                            39元                        ",,莱盛 C-PG810XL 喷墨打印机墨盒 黑色,https://www.smzdm.com/fenlei/mohe/p14/
,"
                    ",https://www.smzdm.com/p/9619018/,,"
                            168元（需用券，合84元/件）                        ",,V4INK 维芙茵 816 817墨盒大容量黑彩套装 *2件,https://www.smzdm.com/fenlei/mohe/p15/
,"
                    ",https://www.smzdm.com/p/12368883/,,"
                            19.9元包邮(需用券)                        ",,傲婉 秋冬雪地袜 4双,https://www.smzdm.com/fenlei/nvwa/p13/
,,,,,,,https://www.smzdm.com/fenlei/labi/p16/
,"
                    ",https://www.smzdm.com/p/13322401/,,"
                                                                                                ",,ginirabbit 吉妮兔 儿童数字/字母配对板 4款可选,https://www.smzdm.com/fenlei/jimu/p16/
,"
                    ",https://www.smzdm.com/p/13280689/,,"
                            66元（需用券）                        ",,木丸子 儿童26个字母数字 木制拼装积木玩具 ABC组合积木,https://www.smzdm.com/fenlei/jimu/p17/
05-02 13:21					     																,"
                                                    汽车等小配件，十分丰富，适合2岁以上孩子。这款得宝是乐高2017年3月推出的新品，以温馨家庭为主题，围绕着一家三口的日常生活展开，可以拼砌成一个带有阁楼的二层房...                            ",https://www.smzdm.com/p/13677517/,"
                                                                                天猫精选                                    ","
                                                                                                ",11,88VIP : LEGO 乐高 得宝系列 10835 温馨家庭 *2件,https://www.smzdm.com/fenlei/LEGO/p17/
2018-09-09					     																,"
                                                    小修小整不求人~这套棘轮扳手套装为50铬钒钢材质，含10枚短套筒(4-13mm)、1把1/4接口棘轮扳手(6.3mm)、1把4寸接杆(6.3mm)，总重450g...                            ",https://www.smzdm.com/p/10651759/,"
                                                                                天猫精选                                    ","
                                                                                                ",31,白菜党 : 瑞德 1/4小飞 棘轮套筒扳手12件套,https://www.smzdm.com/fenlei/banshou/p6/
,"
                    ",https://www.smzdm.com/p/6220404/,,"
                            29元包邮（89-60）                        ",,鸣声  G调 横笛,https://www.smzdm.com/fenlei/dizi/
05-23 14:17					     																,"
                                                    天猫精选目前报价19.8元，使用3元优惠券后实付16.8元，感兴趣的值友不要错过叠加优惠券：",https://www.smzdm.com/p/13963003/,"
                                                                                天猫精选                                    ","
                            16.8元（需用券）                        ",0,GGUU 三星note8 透明手机壳,https://www.smzdm.com/fenlei/baohuke/p4/
,,,,,,,https://www.smzdm.com/fenlei/xun/
,,,,,,,https://www.smzdm.com/fenlei/erhu/
,"
                    ",https://www.smzdm.com/p/13927965/,,"
                            79元（合11.29元/件）                        ",,deli 得力 EFB550-01 缝线本 B5 50页 4本 *7件,https://www.smzdm.com/fenlei/bijiben/p4/
,"
                    ",https://www.smzdm.com/p/13960303/,,"
                            2元                        ",,BK iPhone 硅胶手机壳 15款可选,https://www.smzdm.com/fenlei/baohuke/p5/
05-23 15:42					     																,"
                                                    《芥子园画传》是清朝康熙年间的一部画谱著作，主要介绍了中国画中的山水画、梅兰竹菊及花鸟虫鱼等绘画技法，其名由来为李渔在南京的别墅芥子园，现藏于国家典籍博物馆。这...                            ",https://www.smzdm.com/p/13967464/,"
                                                                                天猫精选                                    ","
                            9.9元（需用券）                        ",0,国家典籍博物馆《芥子园画传》笔记本套装 6本装,https://www.smzdm.com/fenlei/bijiben/p2/
05-22 15:13					     																,"
                        京东现售价10元。下单满5件，总价打6折。低至6元。近期好价。                    ",https://www.smzdm.com/p/13950555/,"
                                                                                京东                                    ","
                            30元（合6元/件）                        ",0,KAISA 凯萨 16K英语作业纸 80g 3本装 *5件,https://www.smzdm.com/fenlei/bijiben/p3/
,"
                    ",https://www.smzdm.com/p/13952723/,,"
                            30元包邮（需用券）                        ",,捣旦国度 iphonex手机壳 中国风 雪青,https://www.smzdm.com/fenlei/baohuke/p6/
05-20 12:57					     																,"
                                                    故宫博物院 小确幸笔记本，这款笔记本整体尺寸为18*13CM，选用100g特种纸材质制造，兼容多种原子笔，签字笔，书写顺滑流畅。天猫精选下单实付49元，有需要的...                            ",https://www.smzdm.com/p/13916994/,"
                                                                                天猫精选                                    ","
                            49元                        ",0,故宫博物院 小确幸笔记本,https://www.smzdm.com/fenlei/bijiben/p5/
